store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020_Jan,Y2020,X,Y,method,match
st_326359,Shell Food Mart,A298401,5181,S Cobb Dr SE,NA,Smyrna,GA,30080,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1,-84.49189,33.82833,usda,NA
st_326360,Tienda Latina Inc,A328406,193,3rd St SE,NA,Cairo,GA,39828,Medium Grocery Store,10,Grocer,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-84.20522,30.87547,usda,NA
st_326381,Omkar Convenience Store,A250049,2016,Delesseps Ave,NA,Savannah,GA,31404,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.07707523,32.03306086,esri,NA
st_326390,Lil Pantry,A165944,1105,Ferry Lake Rd,NA,Tifton,GA,31794,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.49197,31.45604,usda,NA
st_326408,Ga 20 Country Store LLC,A164713,3540,Hwy 20 Ne,NA,Conyers,GA,30012,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-83.99256523,33.73800604,esri,PointAddress
st_326409,Sunoco Food Mart,A303753,5724,Bells Ferry Rd,NA,Acworth,GA,30102,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.57745,34.08892,usda,NA
st_326410,Little Men's Store,A191441,9005,Thomaston Rd,NA,Forsyth,GA,31210,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.1013437,32.9485666,google,NA
st_326421,Green Food Mart,A061352,105,Green St,NA,Thomasville,GA,31792,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-83.9921,30.84814,usda,NA
st_326431,Going Green Plant Nursery And Farms,A169678,135,Stanfield Rd,NA,Screven,GA,31560,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-82.04435,31.50512,usda,NA
st_326444,Jasmine Food Mart,A192338,4928,Ogeechee Rd,NA,Savannah,GA,31405,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,-81.18779,32.04289,usda,NA
st_326513,La Economica,A209847,2785,Cruse Rd,Ste 1B,Lawrenceville,GA,30044,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.08769238,33.93715852,esri,PointAddress
st_326540,Maple St Furniture & Discount Grocery,A227121,1606,Maple Ave SW,NA,Rome,GA,30161,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-85.16737,34.23242,usda,NA
st_326607,Onestop Convenience Store 1,A251079,1126,Euclid Ave Ne,NA,Atlanta,GA,30307,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.35044,33.76448,usda,NA
st_326612,P J Mart,A170058,245,Epps Bridge Rd,NA,Athens,GA,30606,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.43053,33.94094,usda,NA
st_326646,El Zarape Restaurant And Market,A135013,203,Richardson Rd,Ste 60,Calhoun,GA,30701,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.92569,34.47583,usda,NA
st_326657,Jacobs Produce,A191647,2695,Scarboro Hwy,NA,Rocky Ford,GA,30455,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-81.77481,32.63356,usda,NA
st_326665,Shell Foodmart,A298535,1945,Highway 211 NW,NA,Hoschton,GA,30548,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-83.80945822,34.09387759,esri,PointAddress
st_326670,M K Mart,A057620,1100,Farr Rd,NA,Columbus,GA,31907,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.92576,32.43097,usda,NA
st_326677,Our Store Groceries,A252019,5241,Holly Springs Rd,NA,Pendergrass,GA,30567,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.63927,34.2096,usda,NA
st_326683,Los Amigos Supermarket,A133279,6561,Highway 42,NA,Rex,GA,30273,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.27267894,33.57806202,esri,PointAddress
st_326685,Brito Supermaket  2,A053146,3020,Buford Hwy Ne,NA,Atlanta,GA,30329,Medium Grocery Store,10,Grocer,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.33685846,33.83647992,esri,PointAddress
st_326689,Crossroads Grocery,A085486,8994,Highway 52 E,NA,Ellijay,GA,30536,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.38268,34.62546,usda,NA
st_326701,Tabo's Food Mart,A320238,415,Lee St,NA,Jefferson,GA,30549,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.58012,34.11537,usda,NA
st_326779,Citgo Flat Shoals,A075780,3851,Flat Shoals Pkwy,NA,Decatur,GA,30034,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.26333,33.69576,usda,NA
st_326787,Dwill Produce,A129179,245,B Slaten Road,NA,Walthourville,GA,31333,Fruits/Veg Specialty,7,Specialty,5,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-81.63353,31.7725,usda,NA
st_326840,Shyam Food Mart,A300725,1352,Us Highway 80,NA,Eden,GA,31307,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-81.38685,32.16951,usda,NA
st_326856,Smile Grocery,A302442,830,Stevens Creek Rd,NA,Augusta,GA,30907,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-82.0498,33.52364,usda,NA
st_326912,A To Z Grocery,A019610,1723,Crane Mill Rd,NA,Alto,GA,30510,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.62189709,34.45998591,esri,NA
st_326914,Stop N Go,A312400,118,S Jackson St,NA,Hawkinsville,GA,31036,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-83.46684,32.28175,usda,NA
st_326926,Pranami Food Mart 1,A264647,1290,Benton Blvd,NA,Pooler,GA,31322,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-81.247,32.13992,usda,NA
st_326931,OPT Market,A053234,209,E Broad St,NA,Savannah,GA,31401,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-81.08563939,32.07467063,esri,NA
st_326966,Harbour Food Mart,A177348,5436,Riverdale Rd,NA,Atlanta,GA,30349,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.43533,33.60608,usda,NA
st_326980,All Africans Natural Foods 2,A027832,2818,Fairburn Rd,NA,Douglasville,GA,30135,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-84.66447,33.72836,usda,NA
st_327035,Mia's Foodmart,A234159,268,Ponce De Leon Ave Ne,NA,Atlanta,GA,30308,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.37853289,33.77259149,esri,PointAddress
st_327062,Hop N Go Corporation,A075031,3755,Wheeler Rd,NA,Augusta,GA,30909,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-82.10225,33.48494,usda,NA
st_327078,Sunrise Express,A315825,700,Van Streat Hwy,NA,Nicholls,GA,31554,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,-82.63894,31.5174,usda,NA
st_327081,Green Pantry,A172719,502,E 16th Ave,NA,Cordele,GA,31015,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-83.78802,31.96358,usda,NA
st_327133,Hub Marathon,A185452,12752,Highway 278 Se,NA,Social Circle,GA,30025,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.75041,33.59966,usda,NA
st_327139,Monroe Food Mart,A238504,0,Martin Luther King Jr Blvd,NA,Monroe,GA,30655,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,-83.74069,33.79736,usda,NA
st_327149,Grocery & Tobacco Outlet,A173472,1301,S Slappey Blvd,NA,Albany,GA,31701,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-84.17641423,31.56169567,esri,NA
st_327160,Cordele Food Mart,A080682,316,E 24th Ave,NA,Cordele,GA,31015,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.78496,31.95509,usda,NA
st_327169,Shell 6,A178809,1435,Willingham Ave,NA,Baldwin,GA,30511,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-83.53375057,34.49513855,esri,NA
st_327180,Quik Go Enterprises Inc,A058993,3190,Canton Rd,NA,Marietta,GA,30066,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-84.52785062,34.02949451,esri,NA
st_327226,Shell Food Mart,A298361,3152,Memorial Dr,NA,Decatur,GA,30032,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1,-84.28176,33.74788,usda,NA
st_327263,Tallapoosa Quick Stop,A320457,16,Golf Course Rd,NA,Tallapoosa,GA,30176,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-85.27476,33.7368,usda,NA
st_327331,Valero Food Mart 3086,A055454,3086,Buford Hwy,NA,Duluth,GA,30096,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.14318277,34.00215577,esri,NA
st_327333,"Sweet Blessings, Inc.",A319266,4808,Flat Shoals Pkwy,NA,Decatur,GA,30034,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.2307,33.6816,usda,NA
st_327336,Jp Rex 209,A196632,6550,Highway 42,NA,Rex,GA,30273,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,1,1,1,1,1,1,-84.27457,33.57822,usda,NA
st_327338,JP Luella 211,A196617,2755,Hwy 155 Bldg Commercial,NA,Locust Grove,GA,30248,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.17947,33.36609,usda,NA
st_327339,Way Crest Exxon,A172251,2693,Loganville Hwy,NA,Grayson,GA,30017,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.93930654,33.88156906,esri,NA
st_327343,JP Cobb Parkway 212,A196589,2756,Cobb Pkwy Se,NA,Atlanta,GA,30339,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.47157,33.88563,usda,NA
st_327404,JP East Lake 213,A196594,2062,Highway 155 N,NA,Mcdonough,GA,30252,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.14078,33.50731,usda,NA
st_327406,Jp Jefferson Road 215,A193146,3465,Jefferson Rd,NA,Athens,GA,30607,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.42043,33.98624,usda,NA
st_327409,Jp Lee Road 233,A196614,7512,Lee Rd,NA,Lithia Springs,GA,30122,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.653,33.77134,usda,NA
st_327427,Chevron Food Mart,A068194,7865,Adairsville Hwy,NA,Adairsville,GA,30103,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.91613,34.377,usda,NA
st_327453,Tienda Delicias,A328198,2840,Ne Express Way,Ste 106,Atlanta,GA,30345,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.29159484,33.86262771,esri,PointAddress
st_327530,Sam Food Mart,A270468,7402,Mount Zion Blvd,NA,Jonesboro,GA,30236,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.33374,33.55225,usda,NA
st_327570,Old Town Quick Market,A249586,990,Spur 138,NA,Jonesboro,GA,30236,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.35942905,33.53896369,esri,StreetAddress
st_327576,Jk Food Store,A194869,1109,New Franklin Rd,NA,Lagrange,GA,30240,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,1,1,1,1,-85.0284,33.06709,usda,NA
st_327593,Alis Store Inc,A027741,597,Jonesboro Rd,NA,Mcdonough,GA,30253,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.17782415,33.4585297,esri,NA
st_327633,El Cheapo 30,A132941,10819,US Highway 280,NA,Ellabell,GA,31308,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-81.46222402,32.18030937,esri,PointAddress
st_327670,Zippy 2,A363455,814,E Union St,NA,Vienna,GA,31092,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-83.78219578,32.09005562,esri,PointAddress
st_327692,Fast Lane,A151655,378,Highway 155 S,NA,McDonough,GA,30253,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.1525,33.42116,usda,NA
st_327694,Food Mart,A158275,3843,Jonesboro Rd Se,NA,Atlanta,GA,30354,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.366,33.64936,usda,NA
st_327741,Charankrupa Inc.,A066631,124,N Jefferson Ave,NA,Eatonton,GA,31024,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.38898,33.32743,usda,NA
st_327745,HRH Food & Gas LLC,A185397,3490,Highway 20 SE,NA,Conyers,GA,30013,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.01473,33.59684,usda,NA
st_327780,Shop N Go 4,A299465,2008,Grove Point Rd,NA,Savannah,GA,31419,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-81.22111,31.98285,usda,NA
st_327829,Sun Market,A314585,3380,Sunset Ave,NA,Atlanta,GA,30354,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.39929056,33.65444655,esri,PointAddress
st_327849,TT Connections Corner Market,A333713,440,Almond St,NA,Elberton,GA,30635,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-82.85551506,34.1095509,esri,PointAddress
st_327876,Valley Hill Texaco,A298487,626,Valley Hill Rd SW,NA,Riverdale,GA,30274,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.41093,33.57235,usda,NA
st_327933,Louisiana Atlanta Seafood Market,A220886,3565,Martin Luther King Jr Dr SW,NA,Atlanta,GA,30331,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-84.50404,33.75858,usda,NA
st_327947,EZ Food Mart,A138877,250,Walnut Ave S,NA,Leesburg,GA,31763,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-84.17224481,31.72177867,esri,PointAddress
st_327951,Amal Convience Store 969,A029756,969,Athens St,NA,Gainesville,GA,30501,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-83.80937607,34.29322516,esri,PointAddress
st_327961,Golden Pond,A170076,1999,Newborn Rd,NA,Rutledge,GA,30663,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-83.62824,33.5954,usda,NA
st_327971,Michael's Asian & Caribbean Store,A168627,445,Elma G Miles Pkwy,Ste 109,Hinesville,GA,31313,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.60123873,31.84099724,esri,PointAddress
st_327978,"Its Only Social, Inc. - Community Food Service",A189431,5900,Maxham Rd,NA,Austell,GA,30168,Non-profit Food Buying Co-op,12,Local foods,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.61958,33.81121,usda,NA
st_328003,Lil' Pig Market,A217245,1932,N Highway 341,NA,Rossville,GA,30741,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-85.31908,34.89815,usda,NA
st_328005,Chevron Food Mart,A068093,2255,W Point Rd,NA,Lagrange,GA,30240,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-85.08118,33.02182,usda,NA
st_328026,The Steak Man,A326893,515,Old Mission Rd,NA,Brunswick,GA,31525,Delivery Route,4,Other store,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.46066701,31.21383386,esri,PointAddress
st_328051,Maraz Gas Inc,A227503,1860,Atlanta Hwy,NA,Gainesville,GA,30504,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-83.8456691,34.25997004,esri,PointAddress
st_328123,Bella Vista Food Mart,A041859,699,Rountree Rd,Ste K,Riverdale,GA,30274,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-84.41295,33.5545,usda,NA
st_328124,El Chaparral Product 2,A132889,3219,Chamblee Dunwoody Rd,NA,Atlanta,GA,30341,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-84.2901,33.89104,usda,NA
st_328132,Allen Food Mart,A028217,110,Church St,NA,Pelham,GA,31779,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.15517,31.12718,usda,NA
st_328140,Huma Petro Mart,A185796,149,Church St,NA,Taylorsville,GA,30178,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.98664,34.07679,usda,NA
st_328155,Catalpas,A064493,2369,Waynesboro Hwy,NA,Sylvania,GA,30467,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.65811133,32.88391532,esri,StreetAddress
st_328181,M Food Market,A224085,510,Pleasant Hill Road,NA,Lilburn,GA,30047,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-84.11400543,33.91147279,esri,PointAddress
st_328284,Flat Shoals Food Mart,A155223,3402,Flat Shoals Rd,NA,Decatur,GA,30034,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,1,1,-84.2765,33.70501,usda,NA
st_328334,Dollar General 14444,A108446,4440,New Jesup Hwy,NA,Brunswick,GA,31520,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-81.50929,31.20573,usda,NA
st_328336,Dollar General 14523,A108519,4901,Russell Pkwy,NA,Warner Robins,GA,31088,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-83.7158,32.57947,usda,NA
st_328337,Dollar General 13941,A107952,3570,Lee Rd,NA,Snellville,GA,30039,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.01069,33.78316,usda,NA
st_328353,Shrimp Shack,A300641,16960,US Highway 17,NA,Townsend,GA,31331,Seafood Specialty,13,Specialty,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.42227979,31.54838338,esri,PointAddress
st_328402,Magic Food Mart,A225138,4590,Fulton Industrial Blvd Sw,NA,Atlanta,GA,30336,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.53677,33.76148,usda,NA
st_328452,Family Dollar Store 10362,A144220,200,E Broad St,NA,Doerun,GA,31744,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-83.91843,31.31853,usda,NA
st_328483,Texaco Food Shop,A223696,336,Highway 138 SW,NA,Riverdale,GA,30274,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-84.40252909,33.54441896,esri,NA
st_328525,Budget Foor & Gas 1,A055260,1028,W Bay St,NA,Savannah,GA,31415,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.11289,32.08681,usda,NA
st_328546,Stop And Save,A312158,3083,Ml King Jr Dr Sw,NA,Atlanta,GA,30311,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.48796,33.75158,usda,NA
st_328548,C & Store,A057375,1203,Dothan Rd,NA,Bainbridge,GA,39817,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.59047,30.91589,usda,NA
st_328553,Stokes Produce,A311229,701,Hwy 80 West,NA,Garden City,GA,31408,Fruits/Veg Specialty,7,Specialty,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.15054,32.09221,usda,NA
st_328561,Kelly Food Store,A199901,1220,Habersham St,NA,Savannah,GA,31401,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.09339,32.06238,usda,NA
st_328583,Walgreens 15180,A346725,101,N Tennessee St,NA,Cartersville,GA,30120,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.79354,34.16787,usda,NA
st_328614,Chevron Browns Mill Rd,A068017,5154,Browns Mill Rd,NA,Lithonia,GA,30038,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,0,0,0,-84.17971,33.6712,usda,NA
st_328624,ABC Produce Market,A020643,5530,Stonewall Tell Rd,NA,Atlanta,GA,30349,Farmers' Market,6,Local foods,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.55199,33.60453,usda,NA
st_328640,Motel One,A239478,1370,Gordon Hwy,NA,Augusta,GA,30901,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.98121,33.44206,usda,NA
st_328680,Raceway 6920 6920,A273064,7140,Buford Hwy Ne,NA,Atlanta,GA,30340,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.25625,33.91982,usda,NA
st_328873,Aldi 26,A025767,10955,Jones Bridge Rd,NA,John's Creek,GA,30022,Supermarket,16,Supermarket,6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.22239,34.04727,usda,NA
st_328915,T & T New Orleans Seafood,A268051,2905,Campbellton Rd Sw,Ste C,Atlanta,GA,30311,Seafood Specialty,13,Specialty,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.48313107,33.69844843,esri,NA
st_328934,One Stop Convenience Store,A162783,620,Southside Commercial Pkwy,NA,Jonesboro,GA,30236,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.37098451,33.56822165,esri,NA
st_328956,La Mexicana Food Mart,A131509,5407,Houston Rd,NA,Macon,GA,31216,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-83.66795,32.75267,usda,NA
st_328962,"SS Factory Dv, Inc",A308857,6035,Peachtree Rd,"Bldg B, Ste T-6",Atlanta,GA,30360,Bakery Specialty,1,Specialty,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.28977,33.9076,usda,NA
st_328984,Sumukh Enterprises LLC,A269231,301,S Oak St,NA,Eatonton,GA,31024,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.38883639,33.32026274,esri,NA
st_329045,Riverbend Express,A282820,1941,Highway 105,NA,Demorest,GA,30535,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-83.61458,34.60553,usda,NA
st_329117,Bp Food Mart,A051314,767,Christmas Ave,NA,Bethlehem,GA,30620,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-83.71404,33.93193,usda,NA
st_329143,Mini Convenience Store,A236271,266,S Highway 135,NA,Lakeland,GA,31635,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-83.06562198,31.02329616,esri,StreetAddress
st_329193,Lakes Mini Mart,A213628,0,Garden Lakes Blvd Nw,NA,Rome,GA,30165,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-85.22816232,34.28552321,esri,StreetAddress
st_329204,Dollar General 14765,A108739,217,E Main St,NA,Thomaston,GA,30286,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-84.32491,32.88805,usda,NA
st_329396,SS Factory Inc,A308858,2700,Lawrenceville Suwanee Rd,NA,Suwanee,GA,30024,Bakery Specialty,1,Specialty,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.04301,34.02205,usda,NA
st_329464,Sewell Mill Community & Farmers Market,A296585,126,Hamilton Ave,NA,Bremen,GA,30110,Farmers' Market,6,Local foods,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-85.14655,33.72213,usda,NA
st_329466,Countrys Mobile Seafood Market,A083876,239,Blue Springs Rd,NA,Newington,GA,30446,Delivery Route,4,Other store,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.43766,32.63,usda,NA
st_329468,Johnson's Mini Mart,A195782,901,Reinhardt College Pkwy,NA,Canton,GA,30114,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.48966,34.25744,usda,NA
st_329470,Carney Farms,A060024,595,Wesley Chapel Rd SE,NA,Calhoun,GA,30701,Direct Marketing Farmer,5,Local foods,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-84.82047,34.4503,usda,NA
st_329486,Shyam Food Mart,A300726,2201,W Bay St,NA,Savannah,GA,31415,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-81.12436,32.0899,usda,NA
st_329552,Smyrna Food Mart,A298340,2711,S Cobb Dr Se,NA,Smyrna,GA,30080,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-84.53572383,33.88711535,esri,NA
st_329555,Wal-Mart 6180,A340987,86,5th St NW,NA,Atlanta,GA,30308,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-84.38980903,33.77677993,esri,StreetAddress
st_329609,Cinco Esttrellas Bakery,A069709,3541,Stone Mountain Hwy,NA,Snellville,GA,30078,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-84.05396,33.8451,usda,NA
st_329655,La Favorita Mexican Store,A210272,1550,Dean Forest Rd,Ste H,Savannah,GA,31408,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-81.19581065,32.07838478,esri,PointAddress
st_329694,Fairfield Food Mart,A139577,3761,Carrollton Villa Rica Hwy,NA,Carrollton,GA,30116,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-84.97218,33.63975,usda,NA
st_329719,New Wave Seafood,A245068,5370,Stone Mountain Hwy,Ste 30,Stone Mountain,GA,30087,Seafood Specialty,13,Specialty,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-84.11398638,33.82276662,esri,StreetAddress
