store1id,store1name,store2name,store2name_1,address_distence,name_distance,address1,address2,add_dist,dup
family dollar store 8352,st_251943,family dollar store 8372,st_251945,19,1,13000 Lorraine Rd_NA_Biloxi_MS_39532,1016 Pass Rd_NA_Gulfport_MS_39501,18,0
farm store 110,st_023309,farm store 1205,st_155983,11,2,8753 SW 157th Ave_NA_Miami_FL_33193,11190 W Flagler St_NA_Miami_FL_33174,18,0
fiesta mart 2,st_010219,fiesta mart 4,st_010220,16,1,300 S 2nd St_NA_Stilwell_OK_74960,6598 E 21st St_NA_Tulsa_OK_74129,18,0
hop in 307,st_258122,hop in 314,st_258142,13,2,4157 Elvis Presley Blvd_NA_Memphis_TN_38116,2905 Kirby Rd_NA_Memphis_TN_38119,18,0
main street market,st_076866,main street market,st_125693,18,0,191 SW Main Ct_NA_Warrenton_OR_97146,412 W Main St_NA_New London_IA_52645,18,0
my goods market 5522,st_263686,my goods market 5536,st_263673,13,2,10023 Old Frontier Rd NW_NA_Silverdale_WA_98383,9215 Silverdale Way NW_NA_Silverdale_WA_98383,18,0
pamida 655,st_205324,pamida 656,st_205325,22,1,718 4th St_NA_Gothenburg_NE_69138,1511 E 4th St_NA_Ainsworth_NE_69210,18,0
pick 'n save 6367,st_139795,pick 'n save 6397,st_021198,20,1,810 E Green Bay Ave_NA_Saukville_WI_53080,15170 W Greenfield Ave_NA_Brookfield_WI_53005,18,0
rebel oil company 2143,st_193409,rebel oil company 2161,st_210370,11,2,1100 S Rainbow Blvd_NA_Las Vegas_NV_89146,3785 W Tropicana Ave_NA_Las Vegas_NV_89103,18,0
rebel oil company 2152,st_193413,rebel oil company 2153,st_193415,11,1,3200 N Rancho Dr_NA_Las Vegas_NV_89130,4595 E Tropicana Ave_NA_Las Vegas_NV_89121,18,0
rite aid 5660,st_094000,rite aid 5662,st_003290,13,1,10631 Tierrasanta Blvd_NA_San Diego_CA_92124,11845 Carmel Mountain Rd_NA_San Diego_CA_92128,18,0
roadrunner market 6096,st_276644,roadrunner market 6097,st_276642,18,1,944 W Main St_NA_Lebanon_VA_24266,577 Front St W_NA_Coeburn_VA_24230,18,0
sack n save 211,st_166376,sack n save 212,st_166378,12,1,3451 Altamesa Blvd_NA_Fort Worth_TX_76133,7809 Camp Bowie W_NA_Fort Worth_TX_76116,18,0
save mart 65,st_091353,save mart 82,st_110301,20,2,7075 N Marks Ave_NA_Fresno_CA_93711,1035 Sperry Ave_NA_Patterson_CA_95363,18,0
sunoco a-plus mini market,st_140154,sunoco a-plus mini mkt.,st_087924,13,4,7403 Washington Ave_NA_Pittsburgh_PA_15218,427 Brownsville Rd_NA_Pittsburgh_PA_15210,18,0
timewise #04301 04301,st_265075,timewise #05201 05201,st_248443,18,4,11355 Fm 2920 Rd_NA_Tomball_TX_77375,12600 Fm 1764 Rd_NA_Santa Fe_TX_77510,18,0
valu market,st_093161,valu market 2443,st_093160,13,5,7519 Outer Loop_NA_Louisville_KY_40228,315 Whittington Pkwy_NA_Louisville_KY_40222,18,0
walmart supercenter 1467,st_123641,walmart supercenter 1497,st_399444,16,1,539 E Central Ave_NA_Jamestown_TN_38556,22401 Central Ave_NA_Richton_IL_60471,18,0
7-eleven # 32537b,st_101131,7-eleven # 32538a,st_101132,17,2,170 Brighton Ave_NA_Portland_ME_4102,684 Main St_NA_South Portland_ME_4106,19,0
7-eleven 30025,st_137158,7-eleven 30032,st_161161,17,2,6700 SW 56TH ST_NA_Miami_FL_33155,590 NE 125th St_NA_North Miami_FL_33161,19,0
7-eleven 35569a,st_391785,7-eleven 35582a,st_312115,13,2,2415 Little Rock Rd_NA_Charlotte_NC_28214,12710 S Tyron Street_NA_Charlotte_NC_28273,19,0
brookshire brothers 76,st_312895,brookshire brothers 88,st_344511,19,2,305 W York St_NA_Ganado_TX_77962,313 E Criner St_NA_Grandview_TX_76050,19,0
catalina market #2,st_109774,catalina mart 19,st_209859,14,4,2226 N Country Club Rd_NA_Tucson_AZ_85716,1001 E Benson Hwy_NA_Tucson_AZ_85713,19,0
circle k 2725209,st_068595,circle k 2725212,st_068596,20,2,1954 N Ventura Rd_NA_Oxnard_CA_93036,11051 Citrus Dr_NA_Ventura_CA_93004,19,0
corner market,st_338319,corner market,st_241626,16,0,419 W 4th St_NA_Joplin_MO_64801,340 N 2nd St_NA_Wapello_IA_52653,19,0
corner stop 4,st_287469,corner stop 57,st_049775,23,2,720 Hayne St_NA_Spartanburg_SC_29301,801 N Harper St_NA_Laurens_SC_29360,19,0
corner store,st_366707,corner store,st_146523,18,0,500 N Elizabeth St_NA_Lima_OH_45801,192 W South St_NA_Akron_OH_44311,19,0
cumberland farms 5541,st_157216,cumberland farms 5543,st_086046,21,1,509 Main St_NA_Farmington_NH_3835,124 Court St_NA_Laconia_NH_3246,19,0
cumberland farms 5567,st_086751,cumberland farms 5570,st_087380,19,2,230 York St_NA_York_ME_3909,1136 Forest Ave_NA_Portland_ME_4103,19,0
cvs pharmacy inc 6414,st_119341,cvs pharmacy inc 6421,st_119344,18,2,14299 Old Nashville Hwy_NA_Smyrna_TN_37167,814 Nashville Hwy_NA_Columbia_TN_38401,19,0
daily's 6604,st_216465,daily's 7114,st_216472,15,3,601 Fesslers Ln_NA_Nashville_TN_37210,204 White Bridge Pike_NA_Nashville_TN_37209,19,0
discount food mart 5119,st_244670,discount food mart 5121,st_244671,17,2,7876 Al Highway 77_NA_Ohatchee_AL_36271,45235 US Highway 78_NA_Lincoln_AL_35096,19,0
discount food mart 5121,st_244671,discount food mart 5122,st_244672,18,1,45235 US Highway 78_NA_Lincoln_AL_35096,53410 US Highway 78 W_NA_Eastaboga_AL_36260,19,0
dollar express 5287,st_388831,dollar express 5710,st_389021,21,3,4314 S Kedzie Ave_NA_Chicago_IL_60632,6843 Ogden Ave_NA_Berwyn_IL_60402,19,0
dollar general 10112,st_020487,dollar general 10125,st_016759,15,2,2094 E Main St_NA_Duncan_SC_29334,1301 E Hall St_NA_Bangs_TX_76823,19,0
dollar general 10174,st_015597,dollar general 10178,st_016096,18,1,3030 E Main St_NA_Farmington_NM_87402,400 Main St E_NA_Soperton_GA_30457,19,0
dollar general 6124,st_146439,dollar general 6158,st_149295,23,2,710 Highway 293_NA_Emerson_GA_30137,710 S US Highway 27_NA_Havana_FL_32333,19,0
dollar general 8155,st_142492,dollar general 818,st_002163,19,2,705 E Pecan St_NA_Celina_TX_75009,702 N Main St_NA_Trenton_FL_32693,19,0
drop-in food store #03,st_166106,drop-in food store #04,st_166107,17,1,516 Oak St_NA_Forest City_NC_28043,574 US Highway 221 S # A_NA_Forest City_NC_28043,19,0
duane reade 444,st_032356,duane reade 466,st_032372,20,2,2265 Ralph Ave_NA_Brooklyn_NY_11234,6656 Grand Ave_NA_Maspeth_NY_11378,19,0
express lane 74,st_322011,express lane 76,st_322012,23,1,2900 W 23rd St_NA_Panama City_FL_32405,2784 W Tharpe St_NA_Tallahassee_FL_32303,19,0
family dollar store 1954,st_054709,family dollar store 2002,st_182804,16,4,906 S 14th St_NA_Kingsville_TX_78363,623 Hill St_NA_Ellisville_MS_39437,19,0
fareway store 719,st_125946,fareway store 888,st_091143,20,3,18 1st Ave NE_NA_Le Mars_IA_51031,1207 N Elm St_NA_Jefferson_IA_50129,19,0
gas mart 10,st_304745,gas mart 11,st_304522,13,1,11940 Tesson Ferry Rd_NA_Saint Louis_MO_63128,902 S Broadway_NA_Saint Louis_MO_63102,19,0
hebert's specialty meats 02,st_176094,hebert's specialty meats 1,st_176068,14,2,1023 S Dairy Ashford St_NA_Houston_TX_77077,4714 Richmond Ave_NA_Houston_TX_77027,19,0
kroger 373,st_057073,kroger 378,st_154991,17,1,2301 Rayford Rd_NA_Spring_TX_77386,6055 N Fry Rd_NA_Katy_TX_77449,19,0
kum & go 2035,st_077990,kum & go 208,st_077991,14,2,7265 Vista Dr_NA_West Des Moines_IA_50266,3200 SE 14th St_NA_Des Moines_IA_50320,19,0
l & l food stores 10,st_199071,l & l food stores 13,st_199073,18,1,708 Fountain St_NA_Tarboro_NC_27886,5161 Hathaway St_NA_Battleboro_NC_27809,19,0
linden food market,st_021467,linden food market,st_129290,19,0,833 Linden St_NA_Bethlehem_PA_18018,2435 Linden Ave_NA_Baltimore_MD_21217,19,0
longs 33,st_149820,longs 355,st_150058,21,2,600 Front St_NA_Santa Cruz_CA_95060,949 11th St_NA_Lakeport_CA_95453,19,0
"love's travel stops & country stores, inc 396",st_245870,"love's travel stops & country stores, inc 397",st_245872,24,1,36 Dusty Rd_NA_Newberry_SC_29108,116 Priester Rd_NA_Blacksburg_SC_29702,19,0
lowes 157,st_285619,lowes 159,st_285623,18,1,1707 W Main St_NA_Yorktown_TX_78164,619 Front St_NA_Comfort_TX_78013,19,0
marsh hometown market 326,st_101581,marsh hometown market 55,st_161117,22,3,1301 S E St_NA_Richmond_IN_47374,3600 W 3rd St_NA_Bloomington_IN_47401,19,0
minit mart 668,st_387893,minit mart 671,st_387896,14,2,3110 Richmond Rd_NA_Lexington_KY_40509,3725 Palomar Centre Dr_NA_Lexington_KY_40513,19,0
pump n shop 11,st_358560,pump n shop 16,st_358561,17,1,1201 E Saunders St_NA_Laredo_TX_78041,702 Riley St_NA_Freer_TX_78357,19,0
quality dairy co 2,st_104250,quality dairy co 3,st_104251,14,1,400 S Pennsylvania Ave_NA_Lansing_MI_48912,2100 N Larch St_NA_Lansing_MI_48906,19,0
quick stop market 28,st_228952,quick stop market 34,st_229045,20,2,110 First Ave_NA_Hampton_TN_37658,1740 Highway 11 W_NA_Bristol_TN_37620,19,0
quiktrip 721,st_268552,quiktrip 729,st_268549,13,1,3292 Buford Hwy NE_NA_Atlanta_GA_30329,2804 Paces Ferry Rd SE_NA_Atlanta_GA_30339,19,0
rite aid 5283,st_137283,rite aid 5299,st_004954,24,2,310 Myrtle St_NA_Aberdeen_WA_98520,700 S Main St_NA_Ellensburg_WA_98926,19,0
rite aid 5646,st_094001,rite aid 5660,st_094000,13,2,1735 Euclid Ave_NA_San Diego_CA_92105,10631 Tierrasanta Blvd_NA_San Diego_CA_92124,19,0
rite aid 6081,st_003760,rite aid 6082,st_003761,9,1,9133 Kiefer Blvd_NA_Sacramento_CA_95826,7900 Florin Rd_Ste 5_Sacramento_CA_95828,19,0
safeway 0423,st_070397,safeway 0442,st_070402,19,2,7340 35th Ave NE_NA_Seattle_WA_98115,15332 Aurora Ave N_NA_Shoreline_WA_98133,19,0
sam's club 6610,st_183864,sam's club 6619,st_183859,22,1,3951 Grand Ave_NA_Chino_CA_91710,951 N Milliken Ave_NA_Ontario_CA_91764,19,0
samirs #3,st_184634,samirs #5,st_184630,18,1,4323 US 221 N_NA_Marion_NC_28752,3352 Burma Rd E_NA_Nebo_NC_28761,19,0
save a lot 102,st_182115,save a lot 103,st_182118,9,1,3819 S East St_NA_Indianapolis_IN_46227,3898 Lafayette Rd_Suite 1A_Indianapolis_IN_46254,19,0
stripes no. 123,st_393433,stripes no. 185,st_393436,23,2,718 W Millen Dr_NA_Hobbs_NM_88242,811 W Avenue D_NA_Lovington_NM_88260,19,0
super stop,st_376063,super stop,st_390535,16,0,1525 7th St_NA_Moline_IL_61265,1898 Marion St_NA_Dublin_GA_31021,19,0
t-mart 2,st_381839,t-mart 530,st_195657,23,3,625 N Main St_NA_Franklin_KY_42134,980 S Main St_NA_Nicholasville_KY_40356,19,0
the depot store,st_280814,the dighton store,st_206311,19,5,268 Depot St_NA_Unity_ME_4988,19063 130th Ave_NA_Tustin_MI_49688,19,0
walmart 2019,st_138543,walmart 2023,st_084806,20,2,355 Walmart Dr_NA_Uniontown_PA_15401,1355 E Lehman St_NA_Lebanon_PA_17046,19,0
walmart supercenter 1902,st_130670,walmart supercenter 1925,st_120618,18,2,1201 S 25th E_NA_Ammon_ID_83406,160 NW 25th St_NA_Newport_OR_97365,19,0
7-eleven 28317h,st_077154,7-eleven 28561j,st_382155,26,4,15 W Main St_NA_Wardensville_WV_26851,7600 Main St_NA_Middletown_VA_22645,20,0
7-eleven 36834h,st_319846,7-eleven 36836h,st_319848,23,1,100 E Greenwood St_NA_Abbeville_SC_29620,202 Anderson St_NA_Belton_SC_29627,20,0
amigo food mart,st_396334,amigo food store,st_143744,18,4,3760 Roma St_NA_Houston_TX_77080,404 S Frazier St_NA_Conroe_TX_77301,20,0
bryant's market 04,st_013865,bryant's market 09,st_013871,11,1,324 N Zaragoza Rd_NA_El Paso_TX_79907,8500 Dyer St_Ste 48_El Paso_TX_79904,20,0
caseys general store 3217,st_309174,caseys general store 3219,st_309173,27,1,1201 E Main St_NA_Knoxville_IA_50138,106 S 4th St_NA_Forest City_IA_50436,20,0
circle k 2722709439,st_316099,circle k 2722709444,st_316111,21,2,400 N Lakeview Ave_NA_Anaheim_CA_92807,2504 E Chapman Ave_NA_Orange_CA_92869,20,0
colonial energy llc ce 40140,st_391755,colonial energy llc ce 50149,st_391109,24,2,3475 W Main St_NA_Oakley_CA_94561,254 Bailey Rd_NA_Bay Point_CA_94565,20,0
cvs 6554,st_112868,cvs 6556,st_112918,21,1,7325 W 10th St_NA_Indianapolis_IN_46214,651 E Main St_NA_Danville_IN_46122,20,0
cvs pharmacy 9641,st_182193,cvs pharmacy 9647,st_182198,23,1,206 N Azusa Ave_NA_Covina_CA_91722,2037 Verdugo Blvd_NA_Montrose_CA_91020,20,0
dollar general store 3569,st_145938,dollar general store 4308,st_149177,21,4,820 Baltimore St_NA_Hanover_PA_17331,114 Boylston St_NA_Bradford_PA_16701,20,0
dollar tree 2583,st_065134,dollar tree 2596,st_035013,16,2,852 Arcade St_NA_Saint Paul_MN_55106,4261 13th St_NA_Saint Cloud_FL_34769,20,0
family dollar 1420,st_203711,family dollar 1442,st_041627,18,2,425 W Main St_NA_Norwich_CT_6360,116 E Jackson St_NA_Joliet_IL_60432,20,0
family fare llc 1929,st_182104,family fare llc 1930,st_182105,20,2,7461 N Genesee Rd_NA_Genesee_MI_48437,8503 Davison Rd_NA_Davison_MI_48423,20,0
family fare llc 1929,st_182104,family fare llc 1932,st_182108,21,2,7461 N Genesee Rd_NA_Genesee_MI_48437,1341 N M 52_NA_Owosso_MI_48867,20,0
fas mart 5149,st_372789,fas mart 5150,st_372790,16,2,2349 Blairs Ferry Rd Ne_NA_Cedar Rapids_IA_52402,3330 16th Ave Sw_NA_Cedar Rapids_IA_52404,20,0
fastrac market 207,st_187465,fastrac market 218,st_033596,17,2,136 Grant Ave_NA_Auburn_NY_13021,5858 RTE 31_NA_CICERO_NY_13039,20,0
giant 6015,st_267521,giant 6038,st_267522,14,2,3603 State Highway 528 NW_NA_Albuquerque_NM_87114,6242 4th St NW_NA_Albuquerque_NM_87107,20,0
hy-vee drugstore 7007,st_032188,hy-vee drugstore 7050,st_018763,17,2,500 Main St_NA_Ames_IA_50010,2790 7th Ave_NA_Marion_IA_52302,20,0
hy-vee food store 1382,st_125943,hy-vee food store 1410,st_123297,23,3,1201 12th Ave SW_NA_Le Mars_IA_51031,2400 4th St SW_NA_Mason City_IA_50401,20,0
joy food store,st_281114,joy food store 663,st_125321,21,4,340 W Noble Ave_NA_Williston_FL_32696,381 N Market Blvd_NA_Webster_FL_33597,20,0
l & s food mart,st_381783,l & s mart,st_047719,22,5,1500 S Cooper St_NA_Arlington_TX_76013,908 College St_NA_Bastrop_TX_78602,20,0
lowes 68,st_029953,lowes 69,st_029954,11,1,3518 Montana Ave_NA_El Paso_TX_79903,9817 Dyer_NA_EL PASO_TX_79924,20,0
minit mart 630,st_382201,minit mart 637,st_382208,25,1,680 W Main St_NA_El Paso_IL_61738,611 East St_NA_Grand Ridge_IL_61325,20,0
one stop shop,st_010779,one stop shop,st_208583,23,0,2621 N Center St_NA_Maryville_IL_62062,7630 Dempster St_NA_Morton Grove_IL_60053,20,0
pizza patron 0060,st_227147,pizza patron 0072,st_235886,11,2,3955 owens_su 170_las vegas_NV_89110,1979 N Nellis Blvd_NA_Las Vegas_NV_89115,20,0
ps food mart 1001,st_279358,ps food mart 3002,st_279352,24,2,120 E Leigh St_NA_Homer_MI_49245,17 E Carleton Rd_NA_Hillsdale_MI_49242,20,0
quick king food store 25,st_185852,quick king food store 4,st_059193,20,2,700 N State St_NA_Bunnell_FL_32110,13003 N US HWY 441_NA_OCALA_FL_32192,20,0
rite aid 4363,st_010542,rite aid 4382,st_010546,19,2,753 S Grove St_NA_Ypsilanti_MI_48198,2910 Ashman St_NA_Midland_MI_48640,20,0
save a lot 101,st_182110,save a lot 102,st_182115,12,1,8101 Pendleton Pike_Ste B_Indianapolis_IN_46226,3819 S East St_NA_Indianapolis_IN_46227,20,0
shaw's supermarket 7406/106,st_139733,shaw's supermarket 7450/206,st_083134,21,3,2077 Main St_NA_Brockton_MA_02301,206 Kitts Ln_NA_Newington_CT_06111,20,0
shore stop 213,st_135805,shore stop 234,st_135815,19,2,405 N Central Ave_NA_Laurel_DE_19956,270 S Dupont Hwy_NA_Camden_DE_19934,20,0
speedway 6767,st_253926,speedway 6768,st_253928,23,1,3190 Lebanon Rd_NA_Manheim_PA_17545,302 E Evergreen Rd_NA_Lebanon_PA_17042,20,0
speedway 8180,st_259641,speedway 8184,st_261722,22,1,1425 S Main St_NA_Laurinburg_NC_28352,7413 Market St_NA_Wilmington_NC_28411,20,0
"stinker stores, inc. 31",st_290719,"stinker stores, inc. 34",st_290720,21,1,300 N Orchard St_NA_Boise_ID_83706,124 Thain Rd_NA_Lewiston_ID_83501,20,0
stop & shop 500,st_100074,stop & shop 521,st_153938,23,2,28 Harrison St_NA_New Rochelle_NY_10801,1831 Main St_NA_Peekskill_NY_10566,20,0
super value plus produce 15,st_236236,super value plus produce 6,st_236223,11,2,619 W 9th Ave_NA_Escondido_CA_92025,1815 E Valley Pkwy_Ste 2_Escondido_CA_92027,20,0
target 1227,st_016367,target 1266,st_016365,21,2,80 Damante Dr_NA_Concord_NH_3301,101 Commerce Way_NA_Woburn_MA_1801,20,0
taylor food mart 11,st_229506,taylor food mart 19,st_229503,20,1,107 Collard St_NA_Spearman_TX_79081,501 N Maddox Ave_NA_Dumas_TX_79029,20,0
the filling station 22,st_296568,the filling station 23,st_296570,26,1,1108 S Highway 65 82_NA_Lake Village_AR_71653,701 Highway 65 S_NA_Dumas_AR_71639,20,0
the store,st_162642,the store,st_154642,20,0,1210 E 15th St_NA_Joplin_MO_64804,MO 34 & US 57_NA_Silva_MO_63964,20,0
town & country market,st_162365,town & country market,st_156157,22,0,1310 W Olive Ave_NA_Porterville_CA_93257,121 E Grant Ave_NA_Winters_CA_95694,20,0
wallace & owens,st_167014,wallace & owens,st_162529,21,0,1780 1st St_NA_Kennett_MO_63857,1003 N Douglass St_NA_Malden_MO_63863,20,0
walmart supercenter 2763,st_369658,walmart supercenter 2765,st_369660,25,1,900 N Salinas Blvd_NA_Donna_TX_78537,1004 W Ocean Blvd_NA_Los Fresnos_TX_78566,20,0
weis market 65,st_074483,weis market 77,st_074503,22,2,31 Rohrerstown Rd_NA_Lancaster_PA_17603,75 Doe Run Rd_NA_Manheim_PA_17545,20,0
white hen pantry 1-7411-6,st_053299,white hen pantry 1-7901-5,st_040253,23,3,543 Ferry St_NA_Everett_MA_02149,20 W Central St_NA_Franklin_MA_02038,20,0
7-2-11 food store #1 1,st_161499,7-2-11 food store #2 2,st_161500,12,2,900 EAST 2OTH._NA_FARMINGTON_NM_87401,900 Schofield Ln_NA_Farmington_NM_87401,21,0
7-eleven 33995,st_168804,7-eleven 34031a,st_054820,24,5,8645 Sunset Dr_NA_Miami_FL_33143,861 N Sunset Ave_NA_La Puente_CA_91744,21,0
7-eleven 35927h,st_304317,7-eleven 35931h,st_304315,20,2,8151 Court Ave_NA_Hamlin_WV_25523,3411 Charleston Rd_NA_Ripley_WV_25271,21,0
7-eleven convenience store 23807,st_209794,7-eleven convenience store 26771b,st_320383,18,5,6306 Manchaca Rd_NA_Austin_TX_78745,18118 Midway Rd_NA_Dallas_TX_75287,21,0
african store,st_061921,african style,st_032018,24,2,258 Lisbon St_NA_Lewiston_ME_04240,652 Congress St_NA_Portland_ME_04101,21,0
allsups 302,st_107619,allsups 309,st_107608,26,1,511 W Walker St_NA_Breckenridge_TX_76424,310 S Main St_NA_Seymour_TX_76380,21,0
allsups 316,st_273357,allsups 330,st_077413,20,2,5920 Highway 78_NA_Sachse_TX_75048,4680 Airport Rd_NA_Santa Fe_NM_87507,21,0
best stop,st_383837,best stop,st_287606,17,0,292 E Aiken Rd_NA_Eden_NC_27288,7920 Highway 60_NA_Ekron_KY_40117,21,0
casey's general store 2953,st_252557,casey's general store 2967,st_253293,20,2,400 N Rock Rd_NA_Derby_KS_67037,10000 S 158th St_NA_Bennet_NE_68317,21,0
circle k 5606,st_048793,circle k 5607,st_048794,16,1,465 E Cuyahoga Falls Ave_NA_Akron_OH_44310,440 W Market St_NA_Akron_OH_44303,21,0
country cupboard 5,st_200686,country cupboard 6,st_200687,22,1,4231 Frederica St_NA_Owensboro_KY_42301,1773 S Green St_NA_Henderson_KY_42420,21,0
county line,st_380391,county line 3,st_213058,18,2,100 Highway 57_NA_Michie_TN_38357,3367 Winchester Rd_NA_Memphis_TN_38118,21,0
"cvs/pharmacy, inc 1747",st_039855,"cvs/pharmacy, inc 1784",st_039861,24,2,7765 Galpin Blvd_NA_Chanhassen_MN_55317,17578 Dodd Blvd_NA_Lakeville_MN_55044,21,0
dollar general 6597,st_013867,dollar general 6623,st_149276,22,3,102 3rd St_NA_Benton_LA_71006,801 2nd Ave NW_NA_Cullman_AL_35055,21,0
dollar general 7435,st_142841,dollar general 7442,st_014761,25,2,301 Main St_NA_Winters_TX_79567,814 N 1st St_NA_Copperas Cove_TX_76522,21,0
dollar general market 9807,st_151157,dollar general market 9808,st_151159,24,1,201 Ruritan Rd_NA_Harriman_TN_37748,7603 Clinton Hwy_NA_Powell_TN_37849,21,0
family fare llc 1930,st_182105,family fare llc 1932,st_182108,19,1,8503 Davison Rd_NA_Davison_MI_48423,1341 N M 52_NA_Owosso_MI_48867,21,0
fareway store 792,st_127075,fareway store 827,st_162679,27,3,1005 S County Rd_NA_Toledo_IA_52342,305 S 18th St_NA_Centerville_IA_52544,21,0
grand stop,st_187916,grand stop 4,st_027624,21,2,3912 Grand Ave_NA_Phoenix_AZ_85019,6707 W Glendale Ave_NA_Glendale_AZ_85303,21,0
harvey's supermarket 2314,st_090714,harvey's supermarket 2333,st_160390,20,2,221 S Valdosta Rd_NA_Lakeland_GA_31635,400 W 4th St_NA_Adel_GA_31620,21,0
holiday stationstore 4078,st_248542,holiday stationstore 435,st_395119,24,3,328 5th Ave S_NA_Saint Cloud_MN_56301,107 8th Ave SE_NA_Watford City_ND_58854,21,0
kentucky food,st_144704,kentucky food max,st_385369,24,4,310 W Walnut St_NA_Mount Olivet_KY_41064,800 E Kentucky St_NA_Louisville_KY_40204,21,0
kerr drug store 103,st_240155,kerr drug store 123,st_240157,19,1,1124 Patton Ave_NA_Asheville_NC_28806,65 Weaver Blvd_NA_Weaverville_NC_28787,21,0
kinney drugs 03,st_069157,kinney drugs 24,st_069153,22,2,2 Preston St_NA_Camden_NY_13316,3873 Rome Rd_NA_PULASKI_NY_13142,21,0
kwik trip 739,st_115694,kwik trip 742,st_206208,20,2,517 W Main St_NA_Stoughton_WI_53589,2115 Jackson St_NA_Oshkosh_WI_54901,21,0
little general 2015,st_076376,little general 2315,st_129565,26,1,402 Jones & Main St_NA_Oak Hill_WV_25901,622 Johnstown Rd_NA_Beckley_WV_25801,21,0
manleys mighty mart llc 23,st_215716,manleys mighty mart llc 24,st_215719,23,1,906 North St_NA_Endicott_NY_13760,1000 Park Ave_NA_Binghamton_NY_13903,21,0
pick 'n save 6862,st_075277,pick 'n save 6865,st_087998,25,1,8770 S Howell Ave_NA_Oak Creek_WI_53154,1717 Center Ave_NA_Janesville_WI_53546,21,0
raley's 311,st_162638,raley's 343,st_156627,19,2,1280 W Lathrop Rd_NA_Manteca_CA_95336,890 Southampton Rd_NA_Benicia_CA_94510,21,0
rite aid 11222,st_220774,rite aid 11226,st_220777,20,1,8416 Lee Hwy_NA_Fairfax_VA_22031,215 Maple Ave W_NA_Vienna_VA_22180,21,0
rite aid 5646,st_094001,rite aid 5662,st_003290,15,2,1735 Euclid Ave_NA_San Diego_CA_92105,11845 Carmel Mountain Rd_NA_San Diego_CA_92128,21,0
rite aid 7048,st_016260,rite aid 7084,st_016896,23,2,1313 N Wood Ave_NA_Florence_AL_35630,1430 Quintard Ave_NA_Anniston_AL_36201,21,0
sanchez meat market,st_058027,sanchez supermarket,st_063592,21,5,6214 Browning St_NA_Donna_TX_78537,700 W State Ave_NA_Pharr_TX_78577,21,0
save a lot 101,st_182110,save a lot 103,st_182118,11,1,8101 Pendleton Pike_Ste B_Indianapolis_IN_46226,3898 Lafayette Rd_Suite 1A_Indianapolis_IN_46254,21,0
star stop 5,st_255361,star stop 75,st_359998,18,1,6001 Mount Houston Rd_NA_Houston_TX_77050,5801 N Interstate 35_NA_Austin_TX_78723,21,0
"terra petro development, inc. 1",st_238737,"terra petro development, inc. 2",st_238739,20,1,1125 Airport Rd_NA_Beaver_WV_25813,1346 N Eisenhower Dr_NA_Beckley_WV_25801,21,0
walgreens 04443,st_115963,walgreens 04487,st_014824,18,2,9001 W Center Rd_NA_Omaha_NE_68124,3620 Concord Rd_NA_Aston_PA_19014,21,0
walmart supercenter 3406,st_018664,walmart supercenter 3425,st_018662,20,2,15220 Montfort Rd_NA_Dallas_TX_75248,9598 Rowlett Rd_NA_Houston_TX_77075,21,0
wawa 457,st_240988,wawa 497,st_240983,25,1,436 Oakshade Rd_NA_Shamong_NJ_8088,20 E Main St_NA_Tuckerton_NJ_8087,21,0
wawa 574,st_241013,wawa 584,st_241018,20,1,306 S Main St_NA_Bel Air_MD_21014,5955 Crain Hwy_NA_La Plata_MD_20646,21,0
