,store1id,store1name,store2name,store2name,address_distence,name_distance,
1789,quick-n-out,st_419053,quick-serve,st_196508,23,5,
1790,quickstop,st_037514,quickstop 6,st_377640,29,2,
1791,quik mart,st_114236,quik mart,st_413511,42,0,
1792,quik-n-sav,st_084810,quik-shop,st_088511,25,5,
1793,quiktrip 134,st_079408,quiktrip 1408,st_292865,30,3,
1794,quiktrip 204,st_120517,quiktrip 210,st_127563,32,2,
1795,quiktrip 559,st_162277,quiktrip 568,st_135492,26,2,
1796,quiktrip 559,st_162277,quiktrip 580,st_145424,24,2,
1797,quiktrip 580,st_145424,quiktrip 602,st_086853,27,3,
1798,quiktrip 627,st_076350,quiktrip 62r,st_158137,30,1,
1799,quiktrip 646,st_111532,quiktrip 660,st_015687,27,2,
1800,quiktrip 650r,st_262685,quiktrip 660,st_015687,34,2,
1801,quiktrip 703,st_238191,quiktrip 704,st_268401,33,1,
1802,quiktrip 713,st_238897,quiktrip 714,st_268514,25,1,
1803,quiktrip 721,st_268552,quiktrip 729,st_268549,13,1,
1804,quiktrip 734,st_238921,quiktrip 735,st_268247,27,1,
1805,quiktrip 824,st_257992,quiktrip 857,st_268411,31,2,
1806,quiktrip 913,st_055375,quiktrip 936,st_138968,19,2,
1807,quiktrip 939,st_176599,quiktrip 956,st_176600,23,2,
1808,race trac 666,st_260380,race trac 686,st_260385,27,1,
1809,racetrac 139,st_279257,racetrac 2304,st_308209,25,3,
1810,racetrac 2335,st_345649,racetrac 2340,st_389516,34,2,
1811,rainbow food store,st_012862,rainbow foods 373,st_206601,33,5,
1812,rainbow foods 8866,st_133639,rainbow foods 8870,st_133641,26,2,
1813,raley's 105,st_154134,raley's 246,st_162301,20,3,
1814,raley's 311,st_162638,raley's 343,st_156627,19,2,
1815,raley's 319,st_083489,raley's 418,st_156109,31,2,
1816,raley's 341,st_156483,raley's 416,st_095139,29,2,
1817,raley's 409,st_156063,raley's 418,st_156109,32,2,
1818,ralphs 190,st_092529,ralphs 20,st_024660,35,2,
1819,ralphs 190,st_092529,ralphs 212,st_320478,25,3,
1820,ralphs 20,st_024660,ralphs 212,st_320478,34,2,
1821,ralphs 235,st_120295,ralphs 291,st_073678,29,2,
1822,ralphs fresh fare 731,st_163600,ralphs fresh fare 738,st_120496,34,1,
1823,ralphs grocery company 83,st_163641,ralphs grocery company 96,st_164668,25,2,
1824,ramey's 10,st_033357,rameys bp,st_062908,31,3,
1825,randalls 1026,st_164254,randalls 1057,st_093617,26,2,
1826,ray's food place 01,st_159722,ray's food place 41,st_112509,24,1,
1827,rebel oil company 2143,st_193409,rebel oil company 2144,st_193410,11,1,
1828,rebel oil company 2143,st_193409,rebel oil company 2161,st_210370,11,2,
1829,rebel oil company 2144,st_193410,rebel oil company 2161,st_210370,0,2,
1830,rebel oil company 2152,st_193413,rebel oil company 2153,st_193415,11,1,
1831,redners warehouse market 16,st_009169,redners warehouse market 63,st_124794,29,2,
1832,reyes deli grocery,st_011804,reyes grocery,st_033604,27,5,
1833,rice grocery,st_080114,rice's grocery,st_023854,25,2,
1834,rickers 41,st_266719,rickers oil 18,st_197301,31,5,
1835,rickers oil 72,st_197377,rickers oil 79,st_197379,11,1,
1836,rite aid 00850,st_218425,rite aid 00919,st_220323,25,3,
1837,rite aid 01320,st_220340,rite aid 01326,st_220342,25,1,
1838,rite aid 01691,st_223017,rite aid 01818,st_223019,33,3,
1839,rite aid 01728,st_223018,rite aid 01818,st_223019,30,2,
1840,rite aid 02523,st_220419,rite aid 02528,st_220420,31,1,
1841,rite aid 02523,st_220419,rite aid 02550,st_220422,36,2,
1842,rite aid 02528,st_220420,rite aid 02550,st_220422,35,2,
1843,rite aid 03660,st_220468,rite aid 03698,st_220474,28,2,
1844,rite aid 03760,st_220490,rite aid 03806,st_220494,33,3,
1845,rite aid 04261,st_221049,rite aid 04263,st_220525,21,1,
1846,rite aid 0775,st_132926,rite aid 0782,st_085536,24,2,
1847,rite aid 10069,st_220852,rite aid 10077,st_220855,31,2,
1848,rite aid 10073,st_220854,rite aid 10077,st_220855,30,1,
1849,rite aid 10143,st_220882,rite aid 10145,st_220884,14,1,
1850,rite aid 10189,st_121545,rite aid 10197,st_078331,27,2,
1851,rite aid 10189,st_121545,rite aid 10209,st_074187,30,2,
1852,rite aid 10196,st_018099,rite aid 10210,st_018102,30,3,
1853,rite aid 10197,st_078331,rite aid 10205,st_078333,27,3,
1854,rite aid 10197,st_078331,rite aid 10209,st_074187,29,3,
1855,rite aid 10256,st_083528,rite aid 10263,st_189439,28,2,
1856,rite aid 10416,st_220603,rite aid 10418,st_220604,27,1,
1857,rite aid 1047,st_013801,rite aid 10483,st_106159,34,2,
1858,rite aid 10665,st_220991,rite aid 10672,st_220997,25,2,
1859,rite aid 10723,st_106751,rite aid 10726,st_106752,27,1,
1860,rite aid 10816,st_109981,rite aid 10817,st_095701,25,1,
1861,rite aid 10954,st_220692,rite aid 10969,st_220696,34,2,
1862,rite aid 10983,st_124121,rite aid 10987,st_007268,35,1,
1863,rite aid 11115,st_220742,rite aid 11122,st_220744,31,2,
1864,rite aid 11168,st_153844,rite aid 11183,st_083229,31,2,
1865,rite aid 11222,st_220774,rite aid 11226,st_220777,20,1,
1866,rite aid 11312,st_039282,rite aid 11334,st_039256,29,2,
1867,rite aid 11436,st_034982,rite aid 11445,st_034994,26,2,
1868,rite aid 11466,st_034976,rite aid 11471,st_029717,25,2,
1869,rite aid 11639,st_039274,rite aid 11642,st_039267,36,2,
1870,rite aid 11709,st_108468,rite aid 11712,st_108484,12,2,
1871,rite aid 11712,st_108484,rite aid 11717,st_108467,9,1,
1872,rite aid 11755,st_108535,rite aid 11757,st_108515,27,1,
1873,rite aid 11870,st_037562,rite aid 11877,st_037560,31,1,
1874,rite aid 11870,st_037562,rite aid 11897,st_037561,29,2,
1875,rite aid 11871,st_223061,rite aid 11884,st_223064,25,2,
1876,rite aid 11877,st_037560,rite aid 11897,st_037561,32,1,
1877,rite aid 11886,st_020909,rite aid 11889,st_099309,30,1,
1878,rite aid 1249,st_113251,rite aid 1297,st_013020,29,2,
1879,rite aid 1525,st_012174,rite aid 1575,st_149342,25,1,
1880,rite aid 1612,st_149360,rite aid 1615,st_149362,25,1,
1881,rite aid 1709,st_016290,rite aid 1726,st_002561,30,2,
1882,rite aid 1901,st_132223,rite aid 1910,st_022076,32,2,
1883,rite aid 2010,st_012397,rite aid 2113,st_132232,27,2,
1884,rite aid 2457,st_013932,rite aid 2459,st_159682,29,1,
1885,rite aid 2740,st_067249,rite aid 2776,st_010157,30,2,
1886,rite aid 3181,st_024296,rite aid 3182,st_024453,26,1,
1887,rite aid 3191,st_108573,rite aid 3220,st_010159,34,3,
1888,rite aid 3210,st_067133,rite aid 3230,st_057618,19,1,
1889,rite aid 3344,st_012973,rite aid 3350,st_013937,12,2,
1890,rite aid 3515,st_049047,rite aid 3521,st_067270,25,2,
1891,rite aid 3565,st_013981,rite aid 3586,st_041639,23,2,
1892,rite aid 3565,st_013981,rite aid 3603,st_077460,26,3,
1893,rite aid 3567,st_013934,rite aid 3576,st_013016,33,2,
1894,rite aid 3919,st_013945,rite aid 3946,st_142146,30,2,
1895,rite aid 3923,st_168212,rite aid 3946,st_142146,32,2,
1896,rite aid 3967,st_149212,rite aid 3984,st_082289,33,2,
1897,rite aid 4269,st_209747,rite aid 4304,st_012299,28,3,
1898,rite aid 4359,st_012787,rite aid 4378,st_149316,34,2,
1899,rite aid 4363,st_010542,rite aid 4382,st_010546,19,2,
1900,rite aid 4369,st_010543,rite aid 4378,st_149316,30,2,
1901,rite aid 4369,st_010543,rite aid 4382,st_010546,34,2,
1902,rite aid 4431,st_010603,rite aid 4443,st_149352,33,2,
1903,rite aid 4523,st_013109,rite aid 4552,st_137041,31,2,
1904,rite aid 4539,st_010628,rite aid 4548,st_143116,37,2,
1905,rite aid 4553,st_132043,rite aid 4564,st_149443,25,2,
1906,rite aid 4574,st_013147,rite aid 4604,st_039744,27,2,
1907,rite aid 4813,st_143219,rite aid 4828,st_014401,32,2,
1908,rite aid 5176,st_004920,rite aid 5178,st_004921,17,1,
1909,rite aid 5176,st_004920,rite aid 5198,st_004942,29,2,
1910,rite aid 5178,st_004921,rite aid 5198,st_004942,37,1,
1911,rite aid 5246,st_005127,rite aid 5257,st_110856,32,2,
1912,rite aid 5283,st_137283,rite aid 5299,st_004954,24,2,
1913,rite aid 5309,st_005157,rite aid 5322,st_004774,34,2,
1914,rite aid 5317,st_005192,rite aid 5319,st_005194,25,1,
1915,rite aid 5317,st_005192,rite aid 5323,st_004775,26,2,
1916,rite aid 5386,st_004824,rite aid 5398,st_004732,25,2,
1917,rite aid 5446,st_001171,rite aid 5463,st_003564,37,2,
1918,rite aid 5452,st_003551,rite aid 5461,st_003559,32,2,
1919,rite aid 5553,st_002451,rite aid 5585,st_001220,30,2,
1920,rite aid 5572,st_002468,rite aid 5586,st_001109,34,2,
1921,rite aid 5618,st_003297,rite aid 5621,st_003245,29,2,
1922,rite aid 5618,st_003297,rite aid 5622,st_003246,31,2,
1923,rite aid 5629,st_003250,rite aid 5658,st_003288,27,2,
1924,rite aid 5635,st_003252,rite aid 5646,st_094001,24,2,
1925,rite aid 5635,st_003252,rite aid 5660,st_094000,28,2,
1926,rite aid 5635,st_003252,rite aid 5662,st_003290,30,2,
1927,rite aid 5646,st_094001,rite aid 5660,st_094000,13,2,
1928,rite aid 5646,st_094001,rite aid 5662,st_003290,15,2,
1929,rite aid 5649,st_094005,rite aid 5661,st_093999,9,2,
1930,rite aid 5660,st_094000,rite aid 5662,st_003290,13,1,
1931,rite aid 5684,st_001263,rite aid 5700,st_001136,31,3,
1932,rite aid 5686,st_001268,rite aid 5694,st_001122,31,2,
1933,rite aid 5733,st_003174,rite aid 5739,st_003121,32,1,
1934,rite aid 5733,st_003174,rite aid 5754,st_003232,26,2,
1935,rite aid 5733,st_003174,rite aid 5758,st_003234,45,2,
1936,rite aid 5742,st_003128,rite aid 5755,st_003233,31,2,
1937,rite aid 5749,st_003203,rite aid 5751,st_003206,39,2,
1938,rite aid 5824,st_002137,rite aid 5825,st_002138,0,1,
1939,rite aid 5890,st_003998,rite aid 5908,st_004018,25,2,
1940,rite aid 5965,st_002784,rite aid 5969,st_002787,23,1,
1941,rite aid 6081,st_003760,rite aid 6082,st_003761,9,1,
1942,rite aid 6734,st_396338,rite aid 6761,st_396336,31,2,
1943,rite aid 7048,st_016260,rite aid 7049,st_016262,26,1,
1944,rite aid 7048,st_016260,rite aid 7051,st_016263,27,2,
1945,rite aid 7048,st_016260,rite aid 7084,st_016896,23,2,
1946,rite aid 7049,st_016262,rite aid 7051,st_016263,28,2,
1947,rite aid 7049,st_016262,rite aid 7084,st_016896,28,2,
1948,rite aid 7051,st_016263,rite aid 7084,st_016896,27,2,
1949,rite aid 7104,st_016946,rite aid 7126,st_017333,21,2,
1950,rite aid 7117,st_017328,rite aid 7134,st_107823,23,2,
1951,rite aid 7195,st_013013,rite aid 7198,st_013012,14,1,
1952,rite aid 7195,st_013013,rite aid 7209,st_133174,28,3,
1953,rite aid 7198,st_013012,rite aid 7205,st_013010,29,3,
1954,river rouge deli inc,st_022109,river rouge petro inc,st_081940,12,4,
1955,riverside market,st_390336,riverside marketplace,st_192091,29,5,
1956,road ranger 254,st_209409,road ranger 255,st_209410,33,1,
1957,roadrunner market 6096,st_276644,roadrunner market 6097,st_276642,18,1,
1958,rocky top market 103,st_189267,rocky top market 114,st_189282,29,2,
1959,rodriguez mini market,st_255788,rodriguez mini market,st_133568,32,0,
1960,rons market,st_131010,rons market,st_182545,16,0,
1961,rosa's grocery,st_102867,rosado grocery,st_063186,30,2,
1962,rose's express 622,st_375431,rose's express 653,st_363140,35,2,
1963,rouses market 38,st_050493,rouses market 56,st_394001,28,2,
1964,royal farms 13,st_254488,royal farms 148,st_254483,31,2,
1965,russian gourmet,st_141395,russian market,st_195222,30,4,
1966,rutters farm store 14,st_196321,rutters farm store 18,st_196327,27,1,
1967,rutters farm store 27,st_196402,rutters farm store 43,st_196449,26,2,
1968,rutters farm store 54,st_196475,rutters farm store 59,st_196491,26,1,
1969,s & k mart,st_206973,s & k mini mart,st_039067,30,5,
1970,s & r grocery,st_135774,s & r grocery,st_144379,25,0,
1971,s & s market,st_043492,s & s market,st_342733,22,0,
1972,sack n save 211,st_166376,sack n save 212,st_166378,12,1,
1973,safeway 0262,st_125533,safeway 0290,st_158073,26,2,
1974,safeway 0423,st_070397,safeway 0442,st_070402,19,2,
1975,safeway 0423,st_070397,safeway 0464,st_070398,23,2,
1976,safeway 0442,st_070402,safeway 0464,st_070398,25,2,
1977,safeway 1263,st_161716,safeway 1287,st_159482,27,2,
1978,safeway 1297,st_070294,safeway 1436,st_070134,21,3,
1979,safeway 1415,st_073242,safeway 1425,st_072816,37,1,
1980,safeway 1665,st_102553,safeway 1701,st_155838,37,3,
1981,safeway 1667,st_102674,safeway 1689,st_009522,22,2,
1982,safeway 1667,st_102674,safeway 1701,st_155838,32,3,
1983,safeway 537,st_070293,safeway 585,st_159588,25,2,
1984,safeway 548,st_159434,safeway 557,st_120913,27,2,
1985,safeway 988,st_156643,safeway 998,st_156662,25,1,
1986,saigon market,st_088997,saigon market,st_096479,31,0,
1987,sam's club 4783,st_174714,sam's club 4795,st_174717,28,2,
1988,sam's club 4812,st_184134,sam's club 4824,st_183902,40,2,
1989,sam's club 6365,st_174647,sam's club 6368,st_174648,36,1,
1990,sam's club 6610,st_183864,sam's club 6619,st_183859,22,1,
1991,sam's market,st_057414,sam's market,st_121402,26,0,
1992,sam's market,st_121402,sam's market,st_084666,29,0,
1993,sam's mart 93,st_371494,sam's mart 94,st_360451,27,1,
1994,samirs #3,st_184634,samirs #5,st_184630,18,1,
1995,sams food mart,st_022254,sams food mart,st_285019,34,0,
1996,sams market 12,st_331991,sams market 2,st_076360,28,1,
1997,sanchez meat market,st_058027,sanchez supermarket,st_063592,21,5,
1998,sanders grocery,st_147487,sanders produce,st_372170,21,5,
1999,save a lot,st_077016,save a lot,st_013157,33,0,
2000,save a lot,st_077016,save a lot,st_137207,33,0,
2001,save a lot,st_077016,save a lot,st_131085,31,0,
2002,save a lot,st_013157,save a lot,st_137207,30,0,
2003,save a lot,st_013157,save a lot,st_131085,27,0,
2004,save a lot,st_137207,save a lot,st_131085,22,0,
2005,save a lot,st_055893,save a lot,st_355447,34,0,
2006,save a lot,st_001002,save a lot,st_092229,31,0,
2007,save a lot,st_001002,save a lot,st_024972,30,0,
2008,save a lot,st_092229,save a lot,st_024972,27,0,
2009,save a lot 101,st_182110,save a lot 102,st_182115,12,1,
2010,save a lot 101,st_182110,save a lot 103,st_182118,11,1,
2011,save a lot 101,st_182110,save a lot 104,st_182119,11,1,
2012,save a lot 102,st_182115,save a lot 103,st_182118,9,1,
2013,save a lot 102,st_182115,save a lot 104,st_182119,5,1,
2014,save a lot 24942,st_313821,save a lot 24943,st_313814,12,1,
2015,save a lot 704,st_154067,save a lot 8014,st_389512,27,2,
2016,save mart 49,st_166459,save mart 54,st_155825,23,2,
2017,save mart 65,st_091353,save mart 82,st_110301,20,2,
2018,save more market 4,st_324236,save more market 5,st_384316,13,1,
2019,save-a-lot,st_128399,save-a-lot,st_342518,25,0,
2020,save-a-lot,st_062822,save-a-lot,st_067950,26,0,
2021,save-a-lot 116,st_111020,save-a-lot 130,st_112652,28,2,
2022,save-a-lot 125,st_032696,save-a-lot 140,st_120607,25,2,
2023,save-a-lot 24503,st_093073,save-a-lot 24719,st_246565,25,3,
2024,save-a-lot 270,st_129383,save-a-lot 280,st_025991,27,1,
2025,save-a-lot 535,st_120700,save-a-lot 539,st_124456,26,1,
2026,save-a-lot 598,st_246942,save-a-lot 621,st_103753,28,3,
2027,save-a-lot 701,st_068442,save-a-lot 734,st_068441,22,2,
2028,save-a-lot 840,st_000468,save-a-lot 871,st_034860,29,2,
2029,save-a-lot 885,st_256138,save-a-lot 886,st_256136,9,1,
2030,save-a-lot 890,st_366486,save-a-lot 920,st_398590,37,2,
2031,save-a-lot food store #513,st_102326,save-a-lot food store 273,st_075598,25,3,
2032,save-a-lot foods,st_116839,save-a-lot foods #403,st_102226,31,5,
2033,sayar food market,st_325476,sayel food mart,st_389580,29,4,
2034,schwans home service 102350,st_095762,schwans home service 102540,st_100529,29,2,
2035,schwans home service 102350,st_095762,schwans home service 103180,st_101808,23,3,
2036,schwans home service 102540,st_100529,schwans home service 103180,st_101808,29,3,
2037,schwans home service 104130,st_163915,schwans home service 104400,st_112492,27,2,
2038,schwans home service 104570,st_103236,schwans home service 104650,st_107935,20,2,
2039,schwans home service 112300,st_082224,schwans home service 118040,st_017066,23,3,
2040,scotchman 106,st_181440,scotchman 124,st_181442,29,2,
2041,scotchman 106,st_181440,scotchman 146,st_181447,34,1,
2042,scotchman 124,st_181442,scotchman 146,st_181447,13,2,
2043,scotchman 3096,st_329004,scotchman 3108,st_329016,32,3,
2044,"seabra foods iv, inc.",st_346940,"seabra foods v, inc.",st_346944,32,1,
2045,seafood market,st_169136,seafood mart,st_025537,28,2,
2046,sedano's 0015,st_163671,sedano's 0023,st_107138,2,2,
2047,shaw's supermarket 07437,st_085163,shaw's supermarket 07493,st_121678,24,2,
2048,shaw's supermarket 07440,st_034427,shaw's supermarket 07442,st_028058,26,1,
2049,shaw's supermarket 07481,st_155887,shaw's supermarket 07495,st_139150,32,2,
2050,shaw's supermarket 7406/106,st_139733,shaw's supermarket 7450/206,st_083134,21,3,
2051,shaw's supermarket 7460/223,st_088998,shaw's supermarket 7462/250,st_084588,26,3,
2052,sheetz 173,st_080064,sheetz 188,st_104990,27,2,
2053,sheetz 231,st_084200,sheetz 238,st_089209,32,1,
2054,sheetz 270,st_100928,sheetz 276,st_101786,34,1,
2055,sheetz 306,st_114054,sheetz 309,st_117059,30,1,
2056,sheetz 308,st_114797,sheetz 309,st_117059,26,1,
2057,sheetz 567,st_369229,sheetz 573,st_376202,41,2,
2058,shell 1217,st_303058,shell 124,st_304591,27,2,
2059,shell food mart,st_231374,shell food mart,st_224693,35,0,
2060,shell food mart,st_341320,shell food mart,st_023261,41,0,
2061,shell food mart,st_313388,shell food mart,st_313397,27,0,
2062,shell food mart 1,st_282393,shell food mart 101,st_394631,29,2,
2063,shop n go,st_041673,shop n go,st_261388,31,0,
2064,shop n save 1826,st_110897,shop n save 4514,st_099422,36,4,
2065,shop n save 1828,st_162690,shop n save 1844,st_127224,27,2,
2066,shop rite 193,st_083425,shop rite 533,st_015230,32,2,
2067,shop rite 212,st_154306,shop rite 35,st_134735,27,3,
2068,shop rite 63,st_120004,shop rite 73,st_090715,27,1,
2069,shopko hometown 554,st_373709,shopko hometown 555,st_373712,25,1,
2070,shopper's market,st_093282,shopper's market,st_121348,33,0,
2071,shore stop 213,st_135805,shore stop 234,st_135815,19,2,
2072,shore stop 257,st_268433,shore stop 271,st_268435,28,2,
2073,short line express market,st_179970,short line express market 1,st_023735,10,2,
2074,singhs stop,st_012911,single stop,st_158249,22,2,
2075,smart & final 361,st_067835,smart & final 363,st_067834,31,1,
2076,smith's food & drug 188,st_124603,smith's food & drug 305,st_113653,31,3,
2077,smith's food & drug 188,st_124603,smith's food & drug 311,st_037953,33,3,
2078,smiths food & drug center 066,st_165096,smiths food & drug center 083,st_165098,34,2,
2079,smiths food & drug center 139,st_157565,smiths food & drug center 166,st_095198,31,2,
2080,smiths food & drug center 168,st_162650,smiths food & drug center 172,st_162649,32,2,
2081,snack and bottle shop,st_156314,snack and bottle shop,st_154728,29,0,
2082,soto st market,st_318628,soucy's market,st_101321,22,5,
2083,south street market,st_155925,south street mart,st_345046,17,2,
2084,south union market,st_285473,south union meat market,st_041877,0,5,
2085,speedway 2272,st_280334,speedway 2292,st_235436,27,1,
2086,speedway 3473,st_253058,speedway 3475,st_253060,32,1,
2087,speedway 3500,st_207692,speedway 3556,st_281835,37,2,
2088,speedway 3535 3535,st_269359,speedway 3547 3547,st_269360,28,4,
2089,speedway 3547 3547,st_269360,speedway 3548 3548,st_269361,11,2,
2090,speedway 4203,st_291707,speedway 4226,st_291708,37,2,
2091,speedway 4580,st_268012,speedway 4581,st_268013,29,1,
2092,speedway 5400,st_291514,speedway 5410 5410,st_269431,36,5,
2093,speedway 6535,st_232017,speedway 6546,st_232015,34,2,
2094,speedway 6551,st_236113,speedway 6554,st_236109,34,1,
2095,speedway 6663,st_141697,speedway 6708,st_330805,25,3,
2096,speedway 6767,st_253926,speedway 6768,st_253928,23,1,
2097,speedway 6784,st_254059,speedway 6785,st_254060,21,1,
2098,speedway 6805,st_304681,speedway 6863,st_221978,34,2,
2099,speedway 6892,st_228879,speedway 6893,st_228884,42,1,
2100,speedway 7869,st_233059,speedway 7903,st_259640,34,3,
2101,speedway 7984,st_262744,speedway 7985,st_262746,1,1,
2102,speedway 8064,st_299925,speedway 8066,st_299926,38,1,
2103,speedway 8180,st_259641,speedway 8184,st_261722,22,1,
2104,speedway 8336,st_281931,speedway 8440,st_291665,34,3,
2105,speedway 8668,st_267494,speedway 8679,st_260416,27,2,
2106,speedway 8854,st_330946,speedway 8861,st_330947,31,2,
2107,speedway 9566,st_092722,speedway 9596,st_302955,27,1,
2108,speedway 9581,st_053683,speedway 9582,st_053682,12,1,
2109,speedy food mart,st_117284,speedy foods,st_343692,19,5,
2110,speedy mart,st_055087,speedy mart,st_124253,32,0,
2111,speedy mart,st_056068,speedy mart  50,st_350697,27,4,
2112,speedy q markets 213,st_170181,speedy q markets 238,st_198624,27,2,
2113,spring market 703,st_401510,spring market 706,st_401513,26,1,
2114,spring market 717,st_401524,spring market 719,st_401526,29,1,
2115,sprouts 127,st_319250,sprouts 803,st_319251,25,3,
2116,sprouts farmers market 228,st_262386,sprouts farmers market 236,st_262394,31,2,
2117,sprouts farmers market 409,st_406011,sprouts farmers market 418,st_417742,26,2,
2118,star market,st_005071,star market,st_403111,29,0,
2119,star stop 5,st_255361,star stop 75,st_359998,18,1,
2120,stater bros. markets 151,st_090295,stater bros. markets 155,st_069374,28,1,
2121,stater bros. markets 173,st_000155,stater bros. markets 176,st_016687,27,1,
2122,step n go,st_013640,step saver,st_019351,30,5,
2123,stewart's shop 126,st_362877,stewart's shop 141,st_067600,27,2,
2124,stewarts shop 221,st_185698,stewarts shop 245,st_165259,25,2,
2125,"stinker stores, inc. 31",st_290719,"stinker stores, inc. 34",st_290720,21,1,
2126,"stinker stores, inc. 67",st_290749,"stinker stores, inc. 69",st_290751,13,1,
2127,stoneham food market,st_208727,stoneham food market,st_016711,0,0,
2128,stop & shop,st_271849,stop & shop,st_290659,28,0,
2129,stop & shop 2,st_320745,stop & shop 2552,st_040855,32,3,
2130,stop & shop 2802,st_213402,stop & shop 4,st_084796,24,4,
2131,stop & shop 500,st_100074,stop & shop 521,st_153938,23,2,
2132,stop & shop 712,st_108136,stop & shop 8,st_130432,31,3,
2133,stop & shop 804,st_122650,stop & shop 813,st_108141,25,2,
2134,stop & shop 828,st_113398,stop & shop 834,st_113394,39,2,
2135,stop & shop 840,st_113433,stop & shop 879,st_113432,24,2,
2136,stop & shop supermarket 2583,st_386596,stop & shop supermarket 2593,st_386583,23,1,
2137,stop and deli,st_355790,stop and go,st_293023,29,4,
2138,stop and pick,st_282760,stop and save,st_023288,24,4,
2139,stop and shop 132,st_375753,stop and shop 501,st_366387,30,3,
2140,stop in 121,st_271213,stop in 122,st_271214,8,1,
2141,stop in 148,st_270669,stop in 157,st_270668,28,2,
2142,stop in 201,st_273193,stop in 242,st_273197,32,2,
2143,stop in 70,st_271160,stop in 71,st_271161,35,1,
2144,stop n go,st_283870,stop n go #3,st_136577,30,3,
2145,stop n go 2,st_042990,stop n go 218,st_083338,27,2,
2146,stop n save,st_081022,stop n save,st_228650,26,0,
2147,stop n shop market,st_403780,stop n shop market,st_362165,28,0,
2148,stop-n-go,st_404853,stop-n-go #433,st_159775,34,5,
2149,store 17 hr,st_135315,store 24 45,st_140328,34,4,
2150,store 24 19,st_108959,store 786,st_032980,26,5,
2151,stripes 145,st_255603,stripes 1533,st_347242,28,3,
2152,stripes 2127,st_066757,stripes 2155,st_094136,11,2,
2153,stripes 2171,st_112675,stripes 2196,st_012308,30,2,
2154,stripes 2172,st_011820,stripes 2188,st_000446,37,2,
2155,stripes 2245,st_064867,stripes 2259,st_210647,25,2,
2156,stripes 7091,st_120097,stripes 7115,st_120102,33,3,
2157,stripes 7123,st_120103,stripes 7131,st_120107,8,2,
2158,stripes 7452,st_119464,stripes 7754,st_119154,36,2,
2159,stripes 9108,st_113593,stripes 9114,st_113597,27,2,
2160,stripes 9857,st_076158,stripes 9862,st_076159,26,2,
2161,stripes no. 1045,st_364633,stripes no. 1081,st_409642,27,2,
2162,stripes no. 123,st_393433,stripes no. 185,st_393436,23,2,
2163,stripes no. 2114,st_296937,stripes no. 215,st_386027,32,2,
2164,sugar creek 587,st_106997,sugar creek 592,st_107000,23,2,
2165,summit 10,st_344805,summit 2,st_344800,27,2,
2166,sunhouse petroleum llc 03,st_254734,sunhouse petroleum llc 10,st_254735,21,2,
2167,sunmart 574,st_375737,sunmart 731,st_117932,26,3,
2168,sunny food mart,st_053101,sunny food mart,st_128138,22,0,
2169,sunny market,st_131348,sunny market,st_152245,32,0,
2170,sunny market,st_131348,sunny market,st_019429,31,0,
2171,sunny market,st_131348,sunny market,st_078950,29,0,
2172,sunny market,st_152245,sunny market,st_019429,25,0,
2173,sunny market,st_152245,sunny market,st_078950,23,0,
2174,sunny market,st_019429,sunny market,st_078950,26,0,
2175,sunoco 2331,st_114096,sunoco 2333,st_143464,25,1,
2176,sunoco 2331,st_114096,sunoco 2357,st_114181,27,2,
2177,sunoco 2333,st_143464,sunoco 2357,st_114181,32,2,
2178,sunoco 2579 2579,st_216131,sunoco 2587 2587,st_216138,29,4,
2179,sunoco 2586 2586,st_216133,sunoco 2587 2587,st_216138,7,2,
2180,sunoco 7200,st_084323,sunoco 7271,st_259997,32,2,
2181,sunoco a-plus mini market,st_140154,sunoco a-plus mini mkt.,st_087924,13,4,
2182,sunrise food mart,st_044739,sunrise food mart,st_016688,34,0,
2183,super discount store,st_139129,super discount store,st_020819,24,0,
2184,super food market,st_323180,super food mart,st_177274,21,2,
2185,super food mart,st_342614,super food mart,st_411401,33,0,
2186,super food mart,st_177274,super food mart,st_033607,36,0,
2187,super mart,st_344419,super mart 2,st_406818,22,2,
2188,super pantry # 37,st_060413,super pantry # 4,st_059243,22,2,
2189,super plaza,st_176109,super plaza 01,st_225912,32,3,
2190,super saver,st_358115,super saver 4,st_164896,24,2,
2191,super stop,st_121195,super stop,st_376063,20,0,
2192,super stop,st_121195,super stop,st_390535,19,0,
2193,super stop,st_376063,super stop,st_390535,16,0,
2194,super stop,st_396752,super stop,st_083053,41,0,
2195,super stop 23,st_270708,super stop 32,st_270706,13,2,
2196,super value plus produce #10,st_236227,super value plus produce 15,st_236236,34,2,
2197,super value plus produce #10,st_236227,super value plus produce 6,st_236223,37,3,
2198,super value plus produce 15,st_236236,super value plus produce 6,st_236223,11,2,
2199,superamerica,st_419330,superamerica,st_419329,27,0,
2200,superamerica,st_419329,superamerica,st_419328,13,0,
2201,superamerica,st_419329,superamerica,st_419327,27,0,
2202,superamerica,st_419328,superamerica,st_419327,28,0,
2203,superamerica 4357,st_274892,superamerica 4369,st_274896,30,2,
2204,sweetbay supermarket 1735,st_082588,sweetbay supermarket 1742,st_160226,46,2,
2205,sweetbay supermarket 1753,st_079248,sweetbay supermarket 1791,st_080186,26,2,
2206,sweetbay supermarket 1756,st_167327,sweetbay supermarket 1780,st_081876,53,2,
2207,sweetbay supermarket 1768,st_081455,sweetbay supermarket 1782,st_085510,23,2,
